stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas,company_id
20171020.0,81200.0,79800.0,82400.0,79600.0,6911051.0,560456302827.0,0.0,0.0,N,2.0,2200.0,,000660
20171019.0,79000.0,79900.0,81800.0,79000.0,7675978.0,613846154600.0,0.0,0.0,N,5.0,-1900.0,,000660
20171018.0,80900.0,83200.0,83300.0,80000.0,9070685.0,737738341474.0,0.0,0.0,N,5.0,-2600.0,,000660
20171017.0,83500.0,85700.0,86600.0,83500.0,6802500.0,577271089360.0,0.0,0.0,N,5.0,-700.0,,000660
20171016.0,84200.0,86100.0,87100.0,82800.0,6985619.0,588710801900.0,0.0,0.0,N,5.0,-1900.0,,000660
20171013.0,86100.0,88500.0,88500.0,85600.0,6101810.0,528412085474.0,0.0,0.0,N,5.0,-2400.0,,000660
20171012.0,88500.0,89200.0,89900.0,88100.0,4313702.0,382904043400.0,0.0,0.0,N,5.0,-600.0,,000660
20171011.0,89100.0,89900.0,90300.0,88100.0,5500820.0,489731597205.0,0.0,0.0,N,2.0,400.0,,000660
20171010.0,88700.0,86300.0,90000.0,85300.0,7956055.0,698272035600.0,0.0,0.0,N,2.0,5800.0,,000660
20170929.0,82900.0,83300.0,84300.0,82200.0,3579139.0,297279924300.0,0.0,0.0,N,5.0,-300.0,,000660
20170928.0,83200.0,84500.0,85500.0,82500.0,4817018.0,404304807700.0,0.0,0.0,N,2.0,800.0,,000660
20170927.0,82400.0,83100.0,83800.0,81400.0,5029200.0,415283477312.0,0.0,0.0,N,2.0,300.0,,000660
20170926.0,82100.0,84100.0,85100.0,81000.0,11035272.0,918111660200.0,0.0,0.0,N,5.0,-4200.0,,000660
20170925.0,86300.0,83600.0,86300.0,83600.0,4656285.0,397045175400.0,0.0,0.0,N,2.0,3200.0,,000660
20170922.0,83100.0,82900.0,84300.0,82000.0,5970218.0,497295419530.0,0.0,0.0,N,3.0,0.0,,000660
20170921.0,83100.0,81100.0,83400.0,80400.0,6961713.0,572134656900.0,0.0,0.0,N,2.0,2400.0,,000660
20170920.0,80700.0,79300.0,81200.0,78400.0,5268665.0,421787655200.0,0.0,0.0,N,2.0,1500.0,,000660
20170919.0,79200.0,80100.0,80500.0,78500.0,3934389.0,312426840700.0,0.0,0.0,N,5.0,-500.0,,000660
20170918.0,79700.0,78200.0,80000.0,77700.0,3638325.0,289008021900.0,0.0,0.0,N,2.0,2500.0,,000660
20170915.0,77200.0,76100.0,77500.0,76000.0,2725277.0,210049266400.0,0.0,0.0,N,2.0,400.0,,000660
20170914.0,76800.0,76300.0,76800.0,75700.0,3366621.0,257471560700.0,0.0,0.0,N,2.0,1100.0,,000660
20170913.0,75700.0,75000.0,77400.0,74300.0,5682708.0,433948365750.0,0.0,0.0,N,2.0,1000.0,,000660
20170912.0,74700.0,74800.0,74900.0,73500.0,3676865.0,273386494804.0,0.0,0.0,N,2.0,900.0,,000660
