stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas,company_id
20230417,755000,757000,760000,749000,214568,161851809000,0,0.0,N,5,-7000,,286940
20230414,762000,773000,775000,750000,236270,179730128000,0,0.0,N,5,-7000,,286940
20230413,769000,753000,769000,744000,278712,212309363246,0,0.0,N,2,5000,,286940
20230412,764000,776000,779000,751000,290987,222668326000,0,0.0,N,5,-3000,,286940
20230411,767000,756000,776000,746000,441472,336456939000,0,0.0,N,2,18000,,286940
20230410,749000,738000,756000,735000,352685,263848803000,0,0.0,N,2,11000,,286940
20230407,738000,742000,747000,731000,259085,191613326000,0,0.0,N,5,-7000,,286940
20230406,745000,764000,766000,741000,402833,301965555000,0,0.0,N,5,-33000,,286940
20230405,778000,730000,787000,727000,470031,357641008000,0,0.0,N,2,52000,,286940
20230404,726000,740000,750000,724000,208636,153616188000,0,0.0,N,5,-19000,,286940
20230403,745000,750000,750000,730000,222650,165048247000,0,0.0,N,2,10000,,286940
20230331,735000,722000,735000,714000,248260,180825676000,0,0.0,N,2,14000,,286940
20230330,721000,736000,736000,721000,205051,148915535000,0,0.0,N,5,-14000,,286940
20230329,735000,716000,735000,716000,266278,193429550000,0,0.0,N,2,13000,,286940
20230328,722000,720000,725000,710000,171326,123208235000,0,0.0,N,5,-1000,,286940
20230327,723000,726000,738000,721000,253432,184262548000,0,0.0,N,2,4000,,286940
20230324,719000,741000,741000,712000,266419,192270585000,0,0.0,N,5,-27000,,286940
20230323,746000,721000,751000,721000,294624,217402677000,0,0.0,N,2,14000,,286940
20230322,732000,725000,735000,720000,241511,175895675500,0,0.0,N,2,15000,,286940
20230321,717000,725000,732000,708000,217229,156090929087,0,0.0,N,2,2000,,286940
20230320,715000,709000,724000,707000,178753,127891276484,0,0.0,N,5,-6000,,286940
20230317,721000,745000,747000,705000,344508,247520524600,0,0.0,N,5,-18000,,286940
20230316,739000,724000,739000,716000,214875,156882919750,0,0.0,N,2,5000,,286940
20230315,734000,728000,748000,726000,237535,174864485000,0,0.0,N,2,9000,,286940
20230314,725000,728000,733000,711000,291764,210076653283,0,0.0,N,5,-13000,,286940
20230313,738000,738000,745000,722000,212946,156519711000,0,0.0,N,2,1000,,286940
20230310,737000,722000,741000,721000,233482,171181688000,0,0.0,N,2,5000,,286940
20230309,732000,756000,757000,730000,406161,299079959877,0,0.0,N,5,-22000,,286940
20230308,754000,786000,786000,754000,467520,357109075400,0,0.0,N,5,-39000,,286940
20230307,793000,779000,801000,768000,599331,472861544872,0,0.0,N,2,12000,,286940
20230306,781000,748000,781000,743000,754225,575119030000,0,0.0,N,2,50000,,286940
20230303,731000,711000,740000,705000,327824,237350152000,0,0.0,N,2,21000,,286940
20230302,710000,693000,713000,693000,312760,220113350700,0,0.0,N,2,14000,,286940
20230228,696000,683000,703000,681000,272721,189262200000,0,0.0,N,2,18000,,286940
20230227,678000,669000,679000,667000,167158,112397619000,0,0.0,N,5,-2000,,286940
20230224,680000,681000,696000,678000,199538,136596283000,0,0.0,N,5,-1000,,286940
20230223,681000,680000,688000,668000,224390,152316214000,0,0.0,N,5,-3000,,286940
20230222,684000,682000,690000,677000,221152,151287102000,0,0.0,N,5,-8000,,286940
20230221,692000,693000,700000,687000,177333,123027660660,0,0.0,N,3,0,,286940
20230220,692000,694000,696000,678000,260095,179014268000,0,0.0,N,5,-11000,,286940
20230217,703000,722000,728000,702000,240700,171232152000,0,0.0,N,5,-31000,,286940
20230216,734000,730000,738000,726000,203038,148952456408,0,0.0,N,2,8000,,286940
20230215,726000,739000,743000,724000,270642,198347528000,0,0.0,N,5,-13000,,286940
20230214,739000,727000,740000,725000,199650,146607756000,0,0.0,N,2,16000,,286940
20230213,723000,729000,729000,718000,216393,156481320000,0,0.0,N,5,-12000,,286940
20230210,735000,727000,736000,718000,198917,144721499000,0,0.0,N,5,-3000,,286940
20230209,738000,726000,739000,723000,248965,182929862000,0,0.0,N,2,8000,,286940
20230208,730000,715000,733000,709000,268936,194909228310,0,0.0,N,2,19000,,286940
20230207,711000,695000,717000,690000,207203,146982728136,0,0.0,N,2,10000,,286940
20230206,701000,707000,716000,701000,196338,138848095000,0,0.0,N,5,-13000,,286940
20230203,714000,723000,724000,702000,192762,137570876000,0,0.0,N,5,-2000,,286940
20230202,716000,722000,729000,712000,235254,168945076000,0,0.0,N,5,-4000,,286940
20230201,720000,697000,721000,691000,397659,283587815000,0,0.0,N,2,35000,,286940
20230131,685000,697000,704000,682000,438716,304175358216,0,0.0,N,5,-2000,,286940
20230130,687000,694000,694000,680000,321921,220789422000,0,0.0,N,3,0,,286940
20230127,687000,680000,689000,668000,264725,180538903000,0,0.0,N,2,15000,,286940
20230126,672000,658000,676000,644000,279651,185289867000,0,0.0,N,2,23000,,286940
20230125,649000,635000,652000,632000,254026,164263322000,0,0.0,N,2,30000,,286940
20230120,619000,613000,620000,608000,152086,93530664000,0,0.0,N,2,9000,,286940
20230119,610000,611000,617000,604000,150375,91646944000,0,0.0,N,5,-3000,,286940
20230118,613000,620000,620000,606000,129238,79103127000,0,0.0,N,5,-3000,,286940
20230117,616000,622000,624000,611000,133980,82660625000,0,0.0,N,5,-8000,,286940
20230116,624000,630000,637000,622000,129998,81613050000,0,0.0,N,5,-7000,,286940
20230113,631000,629000,638000,629000,155677,98365437000,0,0.0,N,2,2000,,286940
20230112,629000,631000,633000,622000,240833,151456711280,0,0.0,N,2,5000,,286940
20230111,624000,618000,626000,612000,215996,133861115000,0,0.0,N,2,12000,,286940
20230110,612000,606000,620000,604000,248950,152475892000,0,0.0,N,2,12000,,286940
20230109,600000,592000,602000,586000,227969,135882560000,0,0.0,N,2,14000,,286940
20230106,586000,578000,594000,574000,224115,131301483000,0,0.0,N,2,3000,,286940
20230105,583000,612000,612000,582000,367433,217045081115,0,0.0,N,5,-20000,,286940
20230104,603000,596000,606000,581000,223659,133262672000,0,0.0,N,5,-2000,,286940
20230103,605000,613000,618000,596000,203771,122998837000,0,0.0,N,2,3000,,286940
20230102,602000,597000,616000,597000,142102,86329190000,0,0.0,N,2,11000,,286940
20221229,591000,604000,606000,591000,197767,118176938000,0,0.0,N,5,-12000,,286940
20221228,603000,617000,622000,600000,238902,144864675000,2,0.0,N,5,-21000,,286940
20221227,624000,628000,634000,617000,178861,111606607000,0,0.0,N,3,0,,286940
20221226,624000,618000,627000,618000,124629,77751746000,0,0.0,N,2,2000,,286940
20221223,622000,626000,628000,614000,204131,126649511000,0,0.0,N,5,-15000,,286940
20221222,637000,637000,644000,631000,169014,107451533000,0,0.0,N,2,3000,,286940
20221221,634000,646000,646000,628000,165675,105179352000,0,0.0,N,5,-11000,,286940
20221220,645000,646000,654000,638000,129253,83379352000,0,0.0,N,5,-2000,,286940
20221219,647000,658000,659000,642000,199805,129672256000,0,0.0,N,5,-20000,,286940
20221216,667000,654000,667000,648000,270035,177995602000,0,0.0,N,2,2000,,286940
20221215,665000,661000,673000,658000,197735,131678505000,0,0.0,N,5,-2000,,286940
20221214,667000,648000,669000,648000,221590,146830336000,0,0.0,N,2,24000,,286940
20221213,643000,655000,664000,639000,200049,129401019000,0,0.0,N,5,-7000,,286940
20221212,650000,638000,657000,632000,308741,199444672778,0,0.0,N,2,5000,,286940
20221209,645000,691000,693000,645000,429503,282960257000,0,0.0,N,5,-48000,,286940
20221208,693000,709000,716000,693000,296103,206446563000,0,0.0,N,5,-15000,,286940
20221207,708000,706000,715000,700000,173357,122943445000,0,0.0,N,2,2000,,286940
20221206,706000,685000,711000,681000,212031,148462217000,0,0.0,N,2,9000,,286940
20221205,697000,718000,720000,695000,219973,154312639000,0,0.0,N,5,-21000,,286940
20221202,718000,722000,729000,718000,125481,90555987000,0,0.0,N,5,-8000,,286940
20221201,726000,737000,741000,725000,155973,113785696769,0,0.0,N,5,-3000,,286940
20221130,729000,717000,729000,710000,254437,184380571000,0,0.0,N,2,11000,,286940
20221129,718000,724000,724000,713000,138313,99116845000,0,0.0,N,5,-9000,,286940
20221128,727000,727000,730000,715000,190161,137933006000,0,0.0,N,2,2000,,286940
20221125,725000,721000,729000,713000,225417,163175602992,0,0.0,N,2,5000,,286940
20221124,720000,713000,720000,706000,204323,146084702000,0,0.0,N,2,19000,,286940
20221123,701000,690000,709000,688000,199131,139261637000,0,0.0,N,2,21000,,286940
20221122,680000,693000,704000,680000,185233,127406207000,0,0.0,N,5,-14000,,286940
20221121,694000,705000,707000,688000,214237,148519043000,0,0.0,N,5,-7000,,286940
20221118,701000,700000,716000,696000,171763,121491395000,0,0.0,N,2,1000,,286940
20221117,700000,720000,721000,700000,288330,203563251000,0,0.0,N,5,-22000,,286940
20221116,722000,722000,723000,703000,311376,222574686000,0,0.0,N,2,4000,,286940
20221115,718000,756000,756000,715000,584477,423282363000,0,0.0,N,5,-41000,,286940
20221114,759000,749000,783000,739000,429953,325894981000,0,0.0,N,2,12000,,286940
20221111,747000,741000,750000,733000,308615,229006491000,0,0.0,N,2,22000,,286940
20221110,725000,729000,732000,717000,330044,239155712168,0,0.0,N,5,-13000,,286940
20221109,738000,730000,738000,723000,210001,153970468544,0,0.0,N,2,8000,,286940
20221108,730000,734000,739000,711000,357230,258456280696,0,0.0,N,5,-10000,,286940
20221107,740000,742000,749000,733000,235945,174640374000,0,0.0,N,2,7000,,286940
20221104,733000,735000,742000,726000,267670,196610351034,0,0.0,N,5,-6000,,286940
20221103,739000,710000,745000,709000,358152,261336242112,0,0.0,N,2,14000,,286940
20221102,725000,750000,754000,715000,494088,361611852000,0,0.0,N,5,-35000,,286940
20221101,760000,735000,760000,732000,407364,304321509000,0,0.0,N,2,23000,,286940
20221031,737000,734000,740000,722000,293847,215287332011,0,0.0,N,2,10000,,286940
20221028,727000,712000,735000,712000,475602,344846682940,0,0.0,N,3,0,,286940
20221027,727000,685000,735000,683000,782184,556981913000,0,0.0,N,2,50000,,286940
20221026,677000,668000,677000,653000,449885,301594871000,0,0.0,N,2,22000,,286940
20221025,655000,653000,668000,651000,277578,182468088000,0,0.0,N,2,5000,,286940
20221024,650000,636000,650000,627000,460450,294871847000,0,0.0,N,2,23000,,286940
20221021,627000,604000,635000,604000,728698,455273415000,0,0.0,N,2,38000,,286940
20221020,589000,601000,602000,576000,301434,176545966000,0,0.0,N,5,-17000,,286940
20221019,606000,611000,613000,601000,236214,143246864000,0,0.0,N,2,1000,,286940
20221018,605000,614000,615000,597000,186952,112986884000,0,0.0,N,3,0,,286940
20221017,605000,596000,613000,588000,209025,126240950000,0,0.0,N,2,2000,,286940
20221014,603000,607000,607000,598000,175231,105496519321,0,0.0,N,2,7000,,286940
20221013,596000,608000,608000,595000,274635,164422018880,0,0.0,N,5,-14000,,286940
20221012,610000,599000,610000,587000,302101,181003455000,0,0.0,N,2,10000,,286940
20221011,600000,579000,600000,578000,286485,169100547034,0,0.0,N,2,9000,,286940
20221007,591000,576000,591000,573000,169198,98925381120,0,0.0,N,2,6000,,286940
20221006,585000,571000,592000,568000,175518,102407700000,0,0.0,N,2,16000,,286940
20221005,569000,580000,580000,559000,267090,152002582000,0,0.0,N,2,13000,,286940
20221004,556000,550000,559000,537000,316160,174128505000,0,0.0,N,2,10000,,286940
20220930,546000,564000,575000,544000,304306,167903776000,0,0.0,N,5,-20000,,286940
20220929,566000,575000,584000,561000,206761,118239960000,0,0.0,N,2,2000,,286940
20220928,564000,583000,585000,558000,282787,160770851480,0,0.0,N,5,-23000,,286940
20220927,587000,597000,599000,575000,238755,139554916000,0,0.0,N,5,-10000,,286940
20220926,597000,601000,609000,594000,290293,174387001000,0,0.0,N,5,-13000,,286940
20220923,610000,630000,632000,602000,224897,137579677000,0,0.0,N,5,-19000,,286940
20220922,629000,612000,629000,608000,204887,127707278000,0,0.0,N,2,10000,,286940
20220921,619000,626000,630000,611000,205622,127090482000,0,0.0,N,5,-15000,,286940
20220920,634000,616000,634000,608000,409410,256245226000,0,0.0,N,2,26000,,286940
20220919,608000,605000,618000,602000,170247,103687217000,0,0.0,N,2,6000,,286940
20220916,602000,609000,621000,598000,261922,158838392138,0,0.0,N,5,-13000,,286940
20220915,615000,620000,627000,612000,256350,158852235000,0,0.0,N,2,1000,,286940
20220914,614000,585000,620000,584000,347760,210864650000,0,0.0,N,2,12000,,286940
20220913,602000,586000,604000,581000,330971,197084718000,0,0.0,N,2,31000,,286940
20220908,571000,563000,575000,562000,267652,152578732000,0,0.0,N,2,17000,,286940
20220907,554000,560000,564000,551000,196428,109145045000,0,0.0,N,5,-6000,,286940
20220906,560000,567000,573000,556000,148884,83699142932,0,0.0,N,5,-6000,,286940
20220905,566000,577000,580000,563000,147978,84167374000,0,0.0,N,5,-10000,,286940
20220902,576000,581000,587000,575000,144359,83882556000,0,0.0,N,2,1000,,286940
20220901,575000,589000,590000,575000,229244,133297569640,0,0.0,N,5,-23000,,286940
20220831,598000,570000,598000,570000,259414,153085811580,0,0.0,N,2,20000,,286940
20220830,578000,575000,580000,568000,164011,94224792000,0,0.0,N,2,2000,,286940
20220829,576000,568000,579000,567000,145630,83382733000,0,0.0,N,5,-10000,,286940
20220826,586000,588000,592000,584000,128465,75567850000,0,0.0,N,5,-1000,,286940
20220825,587000,593000,593000,573000,191546,111512806000,0,0.0,N,5,-4000,,286940
20220824,591000,592000,599000,587000,150398,89098010000,0,0.0,N,2,4000,,286940
20220823,587000,596000,604000,581000,262590,154931351000,0,0.0,N,5,-13000,,286940
20220822,600000,611000,611000,600000,142151,85982021000,0,0.0,N,5,-18000,,286940
20220819,618000,626000,629000,612000,125008,77396271000,0,0.0,N,5,-6000,,286940
20220818,624000,618000,625000,611000,178637,110648765000,0,0.0,N,5,-5000,,286940
20220817,629000,628000,632000,622000,151591,94925696000,0,0.0,N,5,-3000,,286940
20220816,632000,635000,635000,626000,165034,104066944000,0,0.0,N,2,9000,,286940
20220812,623000,618000,625000,616000,171992,106648217000,0,0.0,N,2,4000,,286940
20220811,619000,619000,620000,611000,208904,128633622200,0,0.0,N,2,7000,,286940
20220810,612000,618000,625000,611000,257198,158640608000,0,0.0,N,5,-3000,,286940
20220809,615000,606000,618000,601000,330880,201816893000,0,0.0,N,2,18000,,286940
20220808,597000,596000,603000,592000,160298,95851489000,0,0.0,N,5,-1000,,286940
20220805,598000,592000,600000,590000,273716,163306148000,0,0.0,N,2,9000,,286940
20220804,589000,595000,596000,580000,206105,121242636765,0,0.0,N,2,3000,,286940
20220803,586000,572000,588000,572000,240480,140039254000,0,0.0,N,2,14000,,286940
20220802,572000,589000,589000,571000,223615,128817968000,0,0.0,N,5,-11000,,286940
20220801,583000,569000,583000,562000,339889,196474845000,0,0.0,N,2,14000,,286940
20220729,569000,586000,594000,554000,603105,343151602000,0,0.0,N,5,-9000,,286940
20220728,578000,561000,579000,558000,258164,147103031000,0,0.0,N,2,22000,,286940
20220727,556000,564000,568000,550000,163531,90712512000,0,0.0,N,5,-7000,,286940
20220726,563000,557000,563000,549000,130874,73025753000,0,0.0,N,2,5000,,286940
20220725,558000,566000,572000,557000,173284,97311999000,0,0.0,N,5,-10000,,286940
20220722,568000,568000,574000,562000,143092,81259590000,0,0.0,N,2,1000,,286940
20220721,567000,564000,574000,558000,220943,125531070000,0,0.0,N,2,8000,,286940
20220720,559000,557000,565000,550000,257037,143565822000,0,0.0,N,2,14000,,286940
20220719,545000,549000,554000,543000,134849,73847822000,0,0.0,N,5,-1000,,286940
20220718,546000,550000,557000,538000,155669,84809643000,0,0.0,N,5,-2000,,286940
20220715,548000,547000,556000,542000,229081,125765404000,0,0.0,N,2,7000,,286940
20220714,541000,537000,550000,534000,329995,179342914000,0,0.0,N,2,13000,,286940
20220713,528000,527000,538000,520000,217216,114720442000,0,0.0,N,3,0,,286940
20220712,528000,523000,529000,512000,176818,91845025000,0,0.0,N,2,1000,,286940
20220711,527000,539000,548000,523000,175385,93012368000,0,0.0,N,5,-10000,,286940
20220708,537000,554000,559000,531000,236160,127951692000,0,0.0,N,5,-4000,,286940
20220707,541000,531000,546000,529000,210515,113485771000,0,0.0,N,2,19000,,286940
20220706,522000,530000,533000,517000,212320,111609172000,0,0.0,N,5,-14000,,286940
20220705,536000,512000,536000,509000,206871,108566345000,0,0.0,N,2,30000,,286940
20220704,506000,510000,516000,501000,209007,105800082000,0,0.0,N,5,-6000,,286940
20220701,512000,532000,535000,509000,339486,175607024000,0,0.0,N,5,-20000,,286940
20220630,532000,564000,569000,532000,460818,248496695000,0,0.0,N,5,-38000,,286940
20220629,570000,571000,579000,569000,172702,98937812000,0,0.0,N,5,-11000,,286940
20220628,581000,568000,581000,565000,235259,135033955000,0,0.0,N,2,12000,,286940
20220627,569000,563000,577000,561000,257213,146301753000,0,0.0,N,2,19000,,286940
20220624,550000,534000,552000,527000,267270,144074447000,0,0.0,N,2,17000,,286940
20220623,533000,537000,550000,532000,276032,148932648000,0,0.0,N,5,-4000,,286940
20220622,537000,574000,575000,537000,322294,177124314000,0,0.0,N,5,-35000,,286940
20220621,572000,569000,577000,564000,258060,147213140000,0,0.0,N,2,13000,,286940
20220620,559000,560000,573000,548000,253537,141866351000,0,0.0,N,2,3000,,286940
20220617,556000,541000,565000,535000,397490,220991490000,0,0.0,N,2,7000,,286940
20220616,549000,537000,563000,537000,324363,179292784000,0,0.0,N,2,21000,,286940
20220615,528000,534000,537000,521000,218355,115397559000,0,0.0,N,5,-3000,,286940
20220614,531000,538000,539000,518000,440669,232957060000,0,0.0,N,5,-18000,,286940
20220613,549000,546000,560000,546000,208536,114885340000,0,0.0,N,5,-11000,,286940
20220610,560000,549000,563000,548000,194053,107995685000,0,0.0,N,2,4000,,286940
20220609,556000,547000,556000,539000,419645,231050350364,0,0.0,N,2,9000,,286940
20220608,547000,546000,551000,542000,260244,142329577000,0,0.0,N,2,11000,,286940
20220607,536000,562000,564000,536000,492451,268695738000,0,0.0,N,5,-33000,,286940
20220603,569000,573000,575000,566000,193614,110347970000,0,0.0,N,3,0,,286940
20220602,569000,569000,572000,563000,246437,139935438000,0,0.0,N,5,-6000,,286940
20220531,575000,576000,580000,564000,586302,335088201000,0,0.0,N,5,-6000,,286940
20220530,581000,597000,598000,569000,392919,227225071000,0,0.0,N,5,-9000,,286940
20220527,590000,590000,596000,585000,196176,115627732000,0,0.0,N,2,8000,,286940
20220526,582000,591000,593000,579000,203198,118907746000,0,0.0,N,5,-6000,,286940
20220525,588000,590000,592000,579000,232037,136277498000,0,0.0,N,2,3000,,286940
20220524,585000,614000,614000,583000,315943,187558235000,0,0.0,N,5,-26000,,286940
20220523,611000,615000,623000,606000,213765,130759035000,0,0.0,N,2,6000,,286940
20220520,605000,595000,610000,594000,280576,169244382000,0,0.0,N,2,14000,,286940
20220519,591000,586000,596000,586000,193112,114079588000,0,0.0,N,5,-12000,,286940
20220518,603000,599000,607000,592000,202035,121296714000,0,0.0,N,2,12000,,286940
20220517,591000,589000,594000,587000,132614,78271223000,0,0.0,N,2,4000,,286940
20220516,587000,598000,603000,581000,140125,82896886000,0,0.0,N,5,-2000,,286940
20220513,589000,569000,593000,569000,247619,144558491000,0,0.0,N,2,25000,,286940
20220512,564000,571000,584000,564000,316270,180579486412,0,0.0,N,5,-20000,,286940
20220511,584000,587000,591000,575000,277659,161505706000,0,0.0,N,5,-9000,,286940
20220510,593000,576000,597000,568000,388795,226675694960,0,0.0,N,2,2000,,286940
20220509,591000,609000,615000,591000,233996,140467811000,0,0.0,N,5,-26000,,286940
20220506,617000,605000,619000,604000,305865,186838569000,0,0.0,N,2,5000,,286940
20220504,612000,630000,635000,611000,201083,124538227000,0,0.0,N,5,-12000,,286940
20220503,624000,614000,630000,608000,272983,169594360000,0,0.0,N,2,13000,,286940
20220502,611000,604000,613000,601000,194770,118107795000,0,0.0,N,3,0,,286940
20220429,611000,604000,628000,600000,402673,248105260000,0,0.0,N,2,13000,,286940
20220428,598000,608000,608000,583000,301269,179049543000,0,0.0,N,2,8000,,286940
20220427,590000,560000,591000,560000,264329,152603404000,0,0.0,N,2,9000,,286940
20220426,581000,581000,590000,580000,144403,84444614000,0,0.0,N,2,3000,,286940
20220425,578000,583000,588000,573000,247639,143466464000,0,0.0,N,5,-18000,,286940
20220422,596000,603000,605000,590000,198306,118387111000,0,0.0,N,5,-14000,,286940
20220421,610000,611000,623000,609000,175316,107615836000,0,0.0,N,2,3000,,286940
20220420,607000,610000,612000,600000,171244,103695386000,0,0.0,N,5,-3000,,286940
20220419,610000,606000,614000,605000,117792,71735654000,0,0.0,N,2,9000,,286940
20220418,601000,607000,616000,600000,165229,99839181000,0,0.0,N,5,-12000,,286940
20220415,613000,607000,620000,606000,229976,141422467000,0,0.0,N,5,-7000,,286940
20220414,620000,602000,620000,597000,530368,325198509000,0,0.0,N,2,21000,,286940
20220413,599000,576000,601000,575000,362650,215262721000,0,0.0,N,2,22000,,286940
20220412,577000,573000,582000,569000,298986,172203364000,0,0.0,N,5,-8000,,286940
20220411,585000,595000,596000,581000,233199,136780651000,0,0.0,N,5,-16000,,286940
20220408,601000,587000,605000,586000,257178,153541571000,0,0.0,N,2,18000,,286940
20220407,583000,591000,592000,578000,251110,146663718000,0,0.0,N,5,-15000,,286940
20220406,598000,590000,605000,590000,236192,141316500000,0,0.0,N,5,-2000,,286940
20220405,600000,595000,609000,591000,357713,214770790000,0,0.0,N,2,15000,,286940
20220404,585000,576000,587000,562000,314618,181308390000,0,0.0,N,5,-2000,,286940
20220401,587000,590000,597000,585000,346173,204101937000,0,0.0,N,5,-9000,,286940
20220331,596000,564000,596000,562000,655161,384281762368,0,0.0,N,2,35000,,286940
20220330,561000,552000,569000,551000,553893,311427316000,0,0.0,N,2,19000,,286940
20220329,542000,540000,545000,533000,215431,116050388000,0,0.0,N,2,9000,,286940
20220328,533000,540000,540000,527000,206013,109770023000,0,0.0,N,5,-8000,,286940
20220325,541000,542000,547000,536000,426757,231136921000,0,0.0,N,2,10000,,286940
20220324,531000,521000,531000,515000,323285,169568824000,0,0.0,N,2,11000,,286940
20220323,520000,515000,528000,513000,389211,202583373000,0,0.0,N,2,11000,,286940
20220322,509000,503000,511000,500000,176727,89533886000,0,0.0,N,2,5000,,286940
20220321,504000,511000,515000,502000,230907,117401039000,0,0.0,N,3,0,,286940
20220318,504000,516000,516000,502000,340756,172469168000,0,0.0,N,5,-4000,,286940
20220317,508000,515000,517000,506000,375000,191991029000,0,0.0,N,2,10000,,286940
20220316,498000,492500,499500,485000,301513,148289639500,0,0.0,N,2,11000,,286940
20220315,487000,482000,489500,479000,275308,133389198560,0,0.0,N,5,-4000,,286940
20220314,491000,473000,491000,462500,652287,310276451506,0,0.0,N,2,10000,,286940
20220311,481000,501000,507000,472500,607493,293877882000,0,0.0,N,5,-22000,,286940
20220310,503000,512000,512000,498500,423412,212840658598,0,0.0,N,2,6000,,286940
20220308,497000,494000,504000,493500,403055,200706280500,0,0.0,N,5,-14000,,286940
20220307,511000,514000,520000,505000,339783,173745325000,0,0.0,N,5,-17000,,286940
20220304,528000,548000,548000,528000,324960,173241188000,0,0.0,N,5,-23000,,286940
20220303,551000,552000,555000,550000,149397,82522355000,0,0.0,N,2,4000,,286940
20220302,547000,559000,559000,542000,277236,152320930000,0,0.0,N,5,-1000,,286940
20220228,548000,533000,550000,530000,247980,135064187000,0,0.0,N,2,9000,,286940
20220225,539000,527000,542000,524000,249930,133394905000,0,0.0,N,2,23000,,286940
20220224,516000,536000,538000,515000,382354,200277436000,0,0.0,N,5,-33000,,286940
20220223,549000,547000,553000,537000,151387,82510531000,0,0.0,N,2,8000,,286940
20220222,541000,538000,548000,536000,196900,106423371000,0,0.0,N,5,-12000,,286940
20220221,553000,545000,555000,535000,154813,84628678000,0,0.0,N,5,-2000,,286940
20220218,555000,547000,560000,547000,178702,98954456000,0,0.0,N,5,-2000,,286940
20220217,557000,543000,566000,542000,391192,218097807000,0,0.0,N,2,17000,,286940
20220216,540000,545000,548000,537000,220846,119686254000,0,0.0,N,2,10000,,286940
20220215,530000,525000,542000,524000,231203,123260831000,0,0.0,N,2,4000,,286940
20220214,526000,532000,540000,521000,441284,233045647000,0,0.0,N,5,-21000,,286940
20220211,547000,557000,558000,545000,365615,200915086000,0,0.0,N,5,-22000,,286940
20220210,569000,573000,580000,563000,294896,168223788000,0,0.0,N,2,3000,,286940
20220209,566000,560000,574000,555000,330303,186548783000,0,0.0,N,2,10000,,286940
20220208,556000,563000,571000,546000,665790,372029436000,0,0.0,N,5,-12000,,286940
20220207,568000,589000,590000,567000,375857,215355394000,0,0.0,N,5,-19000,,286940
20220204,587000,580000,590000,574000,439674,256185559000,0,0.0,N,2,3000,,286940
20220203,584000,589000,600000,580000,536499,315433272000,0,0.0,N,3,0,,286940
20220128,584000,588000,592000,552000,874174,497869973000,0,0.0,N,5,-10000,,286940
20220127,594000,637000,646000,590000,600549,364408233000,0,0.0,N,5,-39000,,286940
20220126,633000,646000,651000,633000,329310,210759097000,0,0.0,N,5,-9000,,286940
20220125,642000,674000,676000,640000,463077,301667799000,0,0.0,N,5,-40000,,286940
20220124,682000,676000,685000,667000,281941,190753987000,0,0.0,N,5,-2000,,286940
20220121,684000,687000,691000,669000,261918,177816316500,0,0.0,N,5,-4000,,286940
20220120,688000,657000,692000,652000,375814,255255149000,0,0.0,N,2,27000,,286940
20220119,661000,676000,680000,659000,320317,214650741000,0,0.0,N,5,-14000,,286940
20220118,675000,642000,682000,640000,487240,326069606000,0,0.0,N,2,34000,,286940
20220117,641000,646000,658000,638000,257927,166537693000,0,0.0,N,5,-6000,,286940
20220114,647000,654000,665000,643000,245855,160552805000,0,0.0,N,5,-19000,,286940
20220113,666000,674000,674000,660000,313767,208882391000,0,0.0,N,2,7000,,286940
20220112,659000,632000,663000,632000,437843,283623193000,0,0.0,N,2,32000,,286940
20220111,627000,640000,640000,622000,272004,171036711000,0,0.0,N,2,3000,,286940
20220110,624000,637000,637000,623000,261638,163978249000,0,0.0,N,5,-12000,,286940
20220107,636000,648000,649000,635000,458320,291793238300,0,0.0,N,5,-6000,,286940
20220106,642000,642000,658000,638000,235833,152722607000,0,0.0,N,5,-6000,,286940
20220105,648000,644000,650000,635000,336895,216065720500,0,0.0,N,5,-1000,,286940
20220104,649000,653000,656000,645000,209259,135854816000,0,0.0,N,5,-1000,,286940
20220103,650000,663000,664000,643000,170091,110740998000,0,0.0,N,5,-5000,,286940
20211230,655000,657000,660000,651000,147850,96857334000,0,0.0,N,5,-8000,,286940
20211229,663000,660000,667000,655000,238556,157363842000,2,0.0,N,2,12000,,286940
20211228,651000,647000,651000,640000,229379,147893129000,0,0.0,N,2,7000,,286940
20211227,644000,651000,651000,642000,129558,83744986000,0,0.0,N,5,-7000,,286940
20211224,651000,648000,662000,646000,215205,140816272000,0,0.0,N,2,8000,,286940
20211223,643000,641000,646000,638000,259442,166525691000,0,0.0,N,2,11000,,286940
20211222,632000,646000,649000,629000,368128,233987792000,0,0.0,N,5,-13000,,286940
20211221,645000,653000,654000,628000,444824,285111279000,0,0.0,N,5,-9000,,286940
20211220,654000,675000,676000,653000,352862,232954215920,0,0.0,N,5,-26000,,286940
20211217,680000,671000,686000,671000,242779,164941110000,0,0.0,N,5,-3000,,286940
20211216,683000,680000,691000,678000,223939,153170262000,0,0.0,N,2,9000,,286940
20211215,674000,674000,678000,661000,327141,218429572000,0,0.0,N,5,-6000,,286940
20211214,680000,697000,698000,680000,293090,200874445500,0,0.0,N,5,-23000,,286940
20211213,703000,709000,720000,702000,159194,113053453000,0,0.0,N,5,-6000,,286940
20211210,709000,705000,711000,697000,183639,129313506000,0,0.0,N,2,1000,,286940
20211209,708000,714000,717000,705000,313022,222294351000,0,0.0,N,5,-2000,,286940
